Optimizer Name|Mean_Training_Loss_epoch1|Mean_Training_Loss_epoch10|Mean_Training_Loss_epoch2|Mean_Training_Loss_epoch3|Mean_Training_Loss_epoch4|Mean_Training_Loss_epoch5|Mean_Training_Loss_epoch6|Mean_Training_Loss_epoch7|Mean_Training_Loss_epoch8|Mean_Training_Loss_epoch9|Std_Training_Loss_epoch1|Std_Training_Loss_epoch10|Std_Training_Loss_epoch2|Std_Training_Loss_epoch3|Std_Training_Loss_epoch4|Std_Training_Loss_epoch5|Std_Training_Loss_epoch6|Std_Training_Loss_epoch7|Std_Training_Loss_epoch8|Std_Training_Loss_epoch9
AMSGrad|3.542033333333334|1.4889666666666665|3.1797333333333335|2.968|2.790433333333333|2.5993|2.3853|2.2016333333333336|2.0089666666666663|1.7389|0.009123303495262433|0.09476321367844517|0.00825703740252321|0.024680518633124256|0.03715183261518422|0.025449400778800306|0.04299060362451316|0.06126234297402169|0.060447288331790805|0.07458965075665658
AMSGradCurvature|3.5407333333333333|1.4982666666666666|3.1810666666666663|2.9723333333333333|2.785|2.6011333333333333|2.3805|2.2002333333333333|2.0043666666666664|1.7502666666666666|0.01319103230734158|0.06322193712101311|0.021650943012564802|0.011757692517383449|0.02592932702559002|0.008925431828955614|0.010405767631462755|0.013834859353579679|0.0218339949009185|0.04727793706723393
Adadelta|3.69555|3.551875|3.6703|3.6481500000000002|3.6300499999999998|3.613225|3.5984|3.5854999999999997|3.5737|3.5622249999999998|0.011273124382057033|0.00582601922413591|0.010000999950005003|0.008955631375471642|0.0077895228779857805|0.00760235709062238|0.00679558680321297|0.006061352984276671|0.00654268038854611|0.005838592867007174
AdadeltaCurvature|3.6925666666666666|3.488666666666667|3.6606666666666663|3.631266666666667|3.6059666666666668|3.582133333333333|3.560966666666667|3.5414999999999996|3.5237|3.505433333333333|0.013770015734679921|0.014392474885624548|0.013098600434143043|0.012371068399024392|0.01228508580895255|0.013298997455948498|0.013291475965194135|0.01295260591541335|0.01515618685553846|0.013923481365425176
Adagrad|3.398125|0.308775|2.864075|2.49615|2.131775|1.73025|1.33025|0.96395|0.671175|0.45625|0.01652419942589263|0.03318376862262632|0.009519585074991453|0.016229294500994102|0.03272861897483601|0.0430172446041507|0.06200572554208205|0.06037309003190078|0.061435732002367044|0.05241866715843377
AdagradCurvature|3.393166666666666|0.3268333333333333|2.861433333333333|2.501533333333333|2.154833333333333|1.7648666666666666|1.3715666666666666|1.0122333333333333|0.7045666666666667|0.48150000000000004|0.014281573209325838|0.03371784888354138|0.009617345441094036|0.011900140055198252|0.026234392185322915|0.04075172797972287|0.06194451818630385|0.06118834311642484|0.0611446100104771|0.04909908349450118
Adam|3.5427|1.42415|3.162625|2.9768|2.786725|2.5726750000000003|2.3712999999999997|2.16815|1.9402|1.690575|0.016940680820636007|0.05142428090568359|0.022233064716018436|0.022113796598503745|0.029973585593541376|0.02856715771651073|0.03275291335642274|0.04046171029504309|0.062453876314178224|0.043700829511577936
AdamCurvature|3.548025|1.540325|3.171475|2.972575|2.791975|2.60465|2.415175|2.219125|2.03385|1.7887|0.020178102817988933|0.0885097875943672|0.015567353660786423|0.0049385389202339924|0.02098640432915237|0.030177419814600672|0.030824597861664516|0.04171085989683436|0.04715396766621729|0.06448705296414163
AdamWCurvature|3.5308333333333337|1.4536333333333333|3.1587666666666667|2.9601666666666664|2.7603666666666666|2.5822000000000003|2.3699999999999997|2.1797333333333335|1.9665|1.7078999999999998|0.012904392017190777|0.02508990500845581|0.011689453936490485|0.008205079727420803|0.008093412959520336|0.014666628787830113|0.024032686075426607|0.013842446797200496|0.014290206436577512|0.008750428560933459
HeavyBall|3.621|3.064725|3.55055|3.4922|3.435375|3.375975|3.312425|3.254125|3.195525|3.1321|0.0034957116585896102|0.016809992068211314|0.010920470075352304|0.018608958416131888|0.01958032601022419|0.01883867918229243|0.018878978609377442|0.021266150725193955|0.022579987452018793|0.017845074016844858
HeavyBallCurvature|3.8284000000000002|1.2264249999999999|3.39345|3.178425|2.9942|2.78685|2.574825|2.3156250000000003|2.023275|1.6535250000000001|0.018770721882762003|0.12178416358459752|0.01826371630674671|0.027167060324346227|0.0342805095255793|0.05600074404267604|0.06109044524309829|0.05887004756240654|0.09405333150222092|0.12218167825005512
NAG|3.620375|3.076125|3.551075|3.4997|3.446425|3.38945|3.3233|3.2637|3.20145|3.14145|0.0005315072906366252|0.019387689393014496|0.003745552918684644|0.00906458309392475|0.011637976628263184|0.01541179202212806|0.017980545041794273|0.017506379789474752|0.018592202666709655|0.020061987272783712
NAGCurvature|3.8186666666666667|1.1677666666666668|3.3792000000000004|3.172|2.978666666666667|2.773766666666667|2.5407333333333333|2.278966666666667|1.9814333333333334|1.6172666666666666|0.01201013460929269|0.10796954817601724|0.02449020212248147|0.024902409521971827|0.039276116576532065|0.037522570985119415|0.030134586994570462|0.04849786936900773|0.04269535493860342|0.05051161582580119
NAdam|3.662425|1.888225|3.3917|3.203675|3.041975|2.8804499999999997|2.72525|2.534325|2.360725|2.13995|0.024300120027138314|0.04243311403452111|0.04482908282205494|0.029060554594386872|0.030785859849396083|0.024564540839727818|0.024464191518761863|0.043392040360723465|0.03818275134141063|0.042309691561154154
NAdamCurvature|3.660733333333333|1.9173333333333333|3.3796999999999997|3.201566666666667|3.042733333333333|2.8896333333333337|2.724233333333333|2.5485|2.3721|2.1542333333333334|0.024681234436983262|0.0794056882933039|0.03286654834326248|0.03954014837267734|0.0430721874686361|0.03357980543918221|0.046488744157412394|0.06274256928115075|0.07973763226983865|0.07965377162026477
