optimizer,momentum,mean_accuracy,std_accuracy
AdamCurvature,,0.7253400000000001,0.006367762558387362
AdagradCurvature,,0.5721399999999999,0.0053453157062983755
AdadeltaCurvature,,0.39632999999999996,0.00518768734601459
RMSPropCurvature,,0.70706,0.011467013560644274
RMSPropMomentumCurvature,,0.70868,0.008618213271902708
AdamWCurvature,,0.7258199999999999,0.0031760982352565803
NAdamCurvature,,0.6693800000000001,0.0072644063762980675
NAdamWCurvature,,0.67979,0.004813616104344018
AMSGradCurvature,,0.7376199999999999,0.00482178390225029
