Optimizer Name|Mean_Training_Loss_epoch1|Mean_Training_Loss_epoch2|Mean_Training_Loss_epoch3|Mean_Training_Loss_epoch4|Mean_Training_Loss_epoch5|Mean_Training_Loss_epoch6|Mean_Training_Loss_epoch7|Mean_Training_Loss_epoch8|Mean_Training_Loss_epoch9|Mean_Training_Loss_epoch10|Std_Training_Loss_epoch1|Std_Training_Loss_epoch2|Std_Training_Loss_epoch3|Std_Training_Loss_epoch4|Std_Training_Loss_epoch5|Std_Training_Loss_epoch6|Std_Training_Loss_epoch7|Std_Training_Loss_epoch8|Std_Training_Loss_epoch9|Std_Training_Loss_epoch10
SimpleSGD|1.9194019120385142|1.2117209650560228|0.8310540203791437|0.6587506098501972|0.5676619422270546|0.5115817499948717|0.4737227492765196|0.44644363164933504|0.4257330692478461|0.4095182141054795|0.05030902714362111|0.040099661680131085|0.017558241977086695|0.009021056749740752|0.005158943833646341|0.002756577108071964|0.0013834541603068371|0.0006021257053611982|8.19420219465001e-05|0.0003246118931768855
SimpleSGDCurvature|0.5519671653236535|0.3041139423473874|0.24997552986274651|0.2088437859735477|0.17682995677872027|0.15387935707691125|0.1347478893734435|0.11949233853095355|0.1079073347109578|0.09795553557453615|0.006630939244077291|0.0005195886231589502|0.0037868117075157714|0.0036320140529303648|0.004739306561425322|0.00402668098132167|0.0030622182969701193|0.002158890132407186|0.0017700476180719832|0.0019821422696550068
Adam|0.37410441014780665|0.1923498188598212|0.13866534903456865|0.11080494635194324|0.0941306112412569|0.08312534075850905|0.0729029859343706|0.06660141927132535|0.060188751514586|0.05406115894123455|0.00197341793871019|7.620348616610098e-05|0.000955716225468866|0.0005494709739476419|5.798924592579414e-06|0.0004244209721733252|0.0016734195235323704|0.00171610626164468|0.00020455922094677234|0.00035483625393059284
AdamCurvature|0.37594462932744765|0.18274184284823086|0.13110070155540315|0.10477812799797856|0.0910040969520545|0.0797897980309901|0.07278859165600379|0.06445777376892535|0.05876021198260635|0.0548086031755211|0.011188671078294703|0.00495299496864771|0.00551246158177757|0.003922484660910246|0.0034780595438308735|0.002640715695850574|0.0015894095061416214|0.004276168577530644|0.0032828771785871715|0.0018141598992488972
HeavyBall|0.7712062937713889|0.36704974706922133|0.32072064381783827|0.2932620241261049|0.2716265553231242|0.252282158128107|0.235085971472757|0.21899554916798492|0.20495197597914916|0.19210551708920798|0.0053264919349328334|0.00029269122146493806|0.0024223533688525855|0.00528706026121597|0.008033744868145176|0.008591542743533203|0.0102236796908224|0.009419758328990448|0.009143391341877647|0.008124607160493864
HeavyBallCurvature|0.44007421076806114|0.23543885187295543|0.17285566109675427|0.13673248861545023|0.11477570366243445|0.098155874744562|0.08568514917176885|0.07644322956763284|0.06847002730009324|0.06240996533470135|0.0013903991229470066|0.007933998643290323|0.003474358468232269|0.0013638739063890108|0.0014536291945467616|0.0012164324951471257|0.00022779283477137297|0.00027508951923759265|0.0008908450786826219|0.0017102931188445185
NAG|0.76699244145995|0.3675319608737792|0.3234241161463675|0.29841601942727436|0.2789425864053179|0.2616193000394017|0.24567057925469074|0.23029283394238775|0.21655257834967515|0.20397358004853666|0.005186548368145082|0.0008149282887798705|0.0017869568042322937|0.001959812454107918|0.0026783815163443545|0.003231425980966041|0.0030527453378239684|0.003900332932507491|0.0036102595813219483|0.003237784560973193
NAGCurvature|0.44173489537225097|0.23655531519670475|0.17350767967380537|0.1381596371299152|0.1155377491709909|0.09938433281690084|0.08745603199858565|0.07842570110790124|0.06930595576968675|0.06293517687551076|0.0002749522902867513|0.0013094921476198781|0.001739508578354387|0.0018997920659555773|0.0012064379926211507|0.0007161593741641005|0.001241673078472598|0.0006164845522432424|0.0008353446706126517|0.00015333096521407866
Adagrad|0.7129924990919861|0.4577459794864345|0.41320927885930925|0.3914862980545838|0.3780428491183308|0.3683511455620784|0.36115816982983273|0.3552826836006219|0.3505245010449942|0.346301526395179|0.01812794119800459|0.0085271714978478|0.007096616234826065|0.006219978646785476|0.0058956945037683004|0.005658908959400821|0.005475725062539972|0.005386902679905842|0.00547290727836752|0.005394153274596703
AdagradCurvature|0.6458025276263767|0.3995482068834528|0.358424092859411|0.3367057783898514|0.3220510459673811|0.3106317712045682|0.30148904334936444|0.29346765256893914|0.2865457332877716|0.2802832998923147|0.01352323598219896|0.006682815510589601|0.0054005706490083145|0.004136832376496041|0.0034900276754623164|0.0026101624835600445|0.0018794599142822682|0.0013584840397364492|0.000500066213038502|0.0002569635615221965
Adadelta|2.1243569229457426|1.7714392978118172|1.4763234570971937|1.2485659997155671|1.0785373368624176|0.9513692691890416|0.8546030673899376|0.7793893258391159|0.7199984690241976|0.6723752573672642|0.012394798450636303|0.007736418627894028|0.01746245688340605|0.018561640806389865|0.017409587391361097|0.01569562316051758|0.014229015099105248|0.01223833510530599|0.010257672828779775|0.008769077210319335
AdadeltaCurvature|1.8289838446610012|1.063462196477949|0.7255936804007111|0.5831639780672883|0.5092194464478665|0.46407730362689825|0.4338014862859554|0.4118513683917553|0.3951475064732881|0.3816807305317189|0.01690154379762459|0.005577217470813314|0.0003192105476302011|0.00021959689803511176|0.0009541821390167734|0.0011994799651037194|0.0012228260053940526|0.0013366820995659263|0.0011284591104796131|0.0010929156801183627
