Optimizer Name|Mean_Training_Loss_epoch1|Mean_Training_Loss_epoch2|Mean_Training_Loss_epoch3|Mean_Training_Loss_epoch4|Mean_Training_Loss_epoch5|Mean_Training_Loss_epoch6|Mean_Training_Loss_epoch7|Mean_Training_Loss_epoch8|Mean_Training_Loss_epoch9|Mean_Training_Loss_epoch10|Std_Training_Loss_epoch1|Std_Training_Loss_epoch2|Std_Training_Loss_epoch3|Std_Training_Loss_epoch4|Std_Training_Loss_epoch5|Std_Training_Loss_epoch6|Std_Training_Loss_epoch7|Std_Training_Loss_epoch8|Std_Training_Loss_epoch9|Std_Training_Loss_epoch10
SimpleSGD|4.543419555325032|4.3035555555082645|3.97560022035828|3.7620862449526484|3.639648482317815|3.545418560962238|3.462239177483122|3.3865467591968645|3.3155765762109586|3.251178393278585|0.0002737320317008223|0.011778601680210254|0.0188758565298634|0.01015821467220891|0.005444942951311198|0.002893071354767288|0.0014942610008414072|0.0011790530208472905|0.002736891734223791|0.005870024208222298
SimpleSGDCurvature|4.04234047695194|3.605647669576318|3.41001772072614|3.2617997074371106|3.1414721155410534|3.0359176118355578|2.9358740267546284|2.8405441695162104|2.7509141636778938|2.666853224987264|0.015409196317578608|0.021083183137245245|0.027042144741297364|0.02184290929340832|0.01607544960272619|0.013036675838108929|0.013839896248425878|0.013910199347591256|0.013381107321819288|0.013815875994133243
Adam|3.5326281604559524|2.6764555574987856|2.023546968046052|1.301240171808416|0.6651964834831712|0.32566832412567814|0.20307495060991348|0.18638337304687025|0.1568725198722275|0.1243931673683912|0.02043430922904282|0.053940279198647814|0.12808237774110334|0.24621137767363732|0.26225803519846025|0.142246033754397|0.07119805000260883|0.04448858363802824|0.02511515071974488|0.019728660219805436
AdamCurvature|3.3836176337488473|2.618180969182183|2.1122478909809574|1.5840400519502134|1.0669794270906912|0.6465881127301994|0.3923684077151596|0.2749190916690756|0.2257668726894137|0.19494987120899504|0.05622701456473744|0.0940920746209198|0.10965839309623827|0.14775504550380966|0.1829263921941442|0.16700522210052407|0.10339531503206753|0.0606997557504892|0.03745316039793769|0.02840301698445196
HeavyBall|3.971470204917976|3.3941222635071604|3.1058653933008005|2.8824284399866755|2.6714096576966284|2.457707104932927|2.2369342484437595|2.0163923117815687|1.780774866833406|1.5374711609023917|0.0104128803751004|0.00013641716808280208|0.0003813367086852084|0.010063674440338847|0.015227229293293593|0.019330413848203522|0.020511040638841727|0.02750049225781544|0.026740307552563874|0.03087636799671831
HeavyBallCurvature|3.911935527763708|3.443245543238452|3.224020225617587|3.055414482913054|2.9063761417213305|2.7761674921226014|2.659832740531248|2.5506469320763103|2.4452452913422107|2.3397622667157743|0.011109411050760899|0.02053076687303935|0.018856767780223566|0.024046833971023376|0.02486180505205569|0.023526565296363697|0.02138519861469327|0.022197803651416978|0.02495027020915569|0.025975390219732206
NAG|3.997229941208344|3.4113323142766343|3.1258280258959212|2.9008660106097954|2.7050793628253595|2.50034409090686|2.2875725449351094|2.063998075397423|1.83316656954758|1.5951899278270618|0.03581721820149056|0.032390852101062025|0.030223640023311345|0.024040983643513595|0.02300138020799378|0.023082473331547948|0.02504854200010974|0.0261981984025638|0.03576545626631179|0.03819360643580634
NAGCurvature|3.8881029456167884|3.421559002393347|3.202812943769538|3.0267123200399495|2.8796550508045478|2.75226334979772|2.641672972523038|2.535726906393495|2.432292061617307|2.331797117314985|0.007518954010608589|0.0057099769945212105|0.003963939559656923|0.0077167076705762306|0.010067463560591412|0.012032362788848908|0.014440325210765173|0.015333172673015682|0.024883487827039558|0.029091777244192586
Adagrad|3.753936029761039|3.3163057257757163|3.148148310001549|3.0291627268961934|2.9365319505981775|2.8581547615168343|2.7891772608927754|2.7281218764117305|2.6728923771997244|2.6233757243436924|0.0051804198443212565|0.009430420951859055|0.014911386631345263|0.021323084292478308|0.025859820650719102|0.030164486544152557|0.03337065120660221|0.03617279510130191|0.039892528921968776|0.04180673530058042
AdagradCurvature|3.6022379483713207|3.102673757030531|2.875116487598175|2.7104838155114743|2.5790227070031566|2.4724532405433752|2.3774538222328783|2.2930706824792924|2.2160507622734666|2.1450358936396405|0.006877619753213856|0.00820186198404887|0.01739711095889584|0.020970913849717478|0.025464111651106052|0.02619500214079381|0.028431548586949427|0.026417041871239923|0.025887211036005112|0.025242196097564545
Adadelta|4.554555045064452|4.396345148915829|4.1785947486872566|3.981555038705811|3.841973792713926|3.742899507055502|3.668311369541051|3.6065130235289065|3.555089324788974|3.5091380955618057|0.0158190816414417|0.06711254090945426|0.1043808531155144|0.10085297907915454|0.08526784909638263|0.07648141344946843|0.0710537103916702|0.06738776198607897|0.06666385461477317|0.06609109726822689
AdadeltaCurvature|4.432786399751063|3.971780657158483|3.72624584826667|3.584348142604389|3.475011914130062|3.3852870624388576|3.3055552224369|3.2346045498347955|3.1701658765983094|3.1085910525773186|0.015520024851200171|0.01583179727018253|0.018632615317729282|0.02014133904736473|0.020306400550321593|0.017579561971288894|0.01308757845186515|0.009751810182188105|0.0077742791877175865|0.006383266755312934
RMSProp|3.8588959480185645|2.6623005425686124|2.0042102662346246|1.2745732078161995|0.6271505998947736|0.2986644902873946|0.20182843185375293|0.1594619824041319|0.13310734333251328|0.11649349140410625|0.01144654401537704|0.0006981853975826737|0.014944862116100587|0.0245301316673128|0.02276752957779983|0.008325959603385058|0.006986671902605352|0.00031992179779171114|0.006332414549686241|0.003415933215168972
