|Optimizer Name|Running loop number|Epoch number|Average Training Loss
329|AdamWCurvature|1|9|1.3589
330|AdamWCurvature|1|10|1.3451
331|AdamWCurvature|2|1|1.3751
332|AdamWCurvature|2|2|1.3626
333|AdamWCurvature|2|3|1.3427
334|AdamWCurvature|2|4|1.3221
335|AdamWCurvature|2|5|1.2998
336|AdamWCurvature|2|6|1.2892
337|AdamWCurvature|2|7|1.2714
338|AdamWCurvature|2|8|1.2602
339|AdamWCurvature|2|9|1.2627
340|AdamWCurvature|2|10|1.2503
341|NAdam|1|1|1.5542
342|NAdam|1|2|1.4339
